timestamp,date,time,battery_voltage_mV,temperature_celsius,measurement_µV,gain_factor
1746527234,6.5.2025,10:27,3860,23.25,120890,2
1746527237,6.5.2025,10:27,3860,23.25,120867,2
1746527239,6.5.2025,10:27,3860,23.25,120835,2
1746527241,6.5.2025,10:27,3860,23.25,120804,2
1746527243,6.5.2025,10:27,3860,23.25,120789,2
1746527246,6.5.2025,10:27,3860,23.25,120765,2
1746527248,6.5.2025,10:27,3860,23.25,120742,2
1746527250,6.5.2025,10:27,3860,23.25,120718,2
1746527253,6.5.2025,10:27,3860,23.25,120687,2
1746527255,6.5.2025,10:27,3860,23.25,120679,2
1746527257,6.5.2025,10:27,3860,23.25,120648,2
1746527260,6.5.2025,10:27,3860,23.25,120640,2
1746527262,6.5.2025,10:27,3860,23.25,120609,2
1746527264,6.5.2025,10:27,3860,23.25,120593,2
1746527266,6.5.2025,10:27,3860,23.25,120562,2
1746527269,6.5.2025,10:27,3860,23.25,120554,2
1746527271,6.5.2025,10:27,3860,23.25,120531,2
1746527273,6.5.2025,10:27,3860,23.25,120554,2
1746527276,6.5.2025,10:27,3860,23.25,120539,2
1746527278,6.5.2025,10:27,3860,23.25,120523,2
1746527280,6.5.2025,10:28,3860,23.25,120515,2
1746527282,6.5.2025,10:28,3860,23.25,120492,2
1746527285,6.5.2025,10:28,3860,23.25,120468,2
1746527287,6.5.2025,10:28,3860,23.25,120468,2
1746527289,6.5.2025,10:28,3860,23.25,120468,2
1746527292,6.5.2025,10:28,3860,23.25,120453,2
1746527294,6.5.2025,10:28,3860,23.25,120406,2
1746527296,6.5.2025,10:28,3860,23.25,120406,2
1746527298,6.5.2025,10:28,3860,23.25,120398,2
1746527301,6.5.2025,10:28,3860,23.25,120406,2
1746527303,6.5.2025,10:28,3860,23.25,120398,2
1746527305,6.5.2025,10:28,3860,23.25,120406,2
1746527308,6.5.2025,10:28,3860,23.25,120390,2
1746527310,6.5.2025,10:28,3860,23.25,120398,2
1746527312,6.5.2025,10:28,3860,23.25,120382,2
1746527314,6.5.2025,10:28,3860,23.25,120367,2
1746527317,6.5.2025,10:28,3860,23.25,120367,2
1746527319,6.5.2025,10:28,3860,23.25,120359,2
1746527321,6.5.2025,10:28,3860,23.25,120320,2
1746527324,6.5.2025,10:28,3860,23.25,120156,2
1746527326,6.5.2025,10:28,3860,23.25,120156,2
1746527328,6.5.2025,10:28,3860,23.25,120156,2
1746527330,6.5.2025,10:28,3860,23.25,120164,2
1746527333,6.5.2025,10:28,3860,23.25,120156,2
1746527335,6.5.2025,10:28,3860,23.25,120164,2
1746527337,6.5.2025,10:28,3860,23.25,120179,2
1746527340,6.5.2025,10:29,3860,23.25,120171,2
1746527342,6.5.2025,10:29,3860,23.25,120179,2
1746527344,6.5.2025,10:29,3860,23.25,120179,2
1746527347,6.5.2025,10:29,3860,23.25,120171,2
1746527349,6.5.2025,10:29,3860,23.25,120171,2
1746527351,6.5.2025,10:29,3860,23.25,120156,2
1746527353,6.5.2025,10:29,3860,23.25,120171,2
1746527356,6.5.2025,10:29,3860,23.25,120187,2
1746527358,6.5.2025,10:29,3860,23.25,120187,2
1746527360,6.5.2025,10:29,3860,23.25,120187,2
1746527363,6.5.2025,10:29,3860,23.25,120179,2
1746527365,6.5.2025,10:29,3860,23.25,120179,2
1746527367,6.5.2025,10:29,3860,23.25,120171,2
1746527369,6.5.2025,10:29,3860,23.25,120179,2
1746527372,6.5.2025,10:29,3860,23.25,120179,2
1746527374,6.5.2025,10:29,3860,23.25,120218,2
1746527376,6.5.2025,10:29,3860,23.25,120218,2
1746527379,6.5.2025,10:29,3860,23.25,120234,2
1746527381,6.5.2025,10:29,3860,23.25,120218,2
1746527383,6.5.2025,10:29,3860,23.25,120242,2
1746527385,6.5.2025,10:29,3860,23.25,120242,2
1746527388,6.5.2025,10:29,3860,23.25,120265,2
1746527390,6.5.2025,10:29,3860,23.25,120265,2
1746527392,6.5.2025,10:29,3860,23.25,120281,2
1746527395,6.5.2025,10:29,3860,23.25,120312,2
1746527397,6.5.2025,10:29,3860,23.25,120328,2
1746527399,6.5.2025,10:29,3860,23.25,120296,2
1746527402,6.5.2025,10:30,3860,23.25,120320,2
1746527404,6.5.2025,10:30,3860,23.25,120335,2
1746527406,6.5.2025,10:30,3860,23.25,120367,2
1746527408,6.5.2025,10:30,3860,23.25,120382,2
1746527411,6.5.2025,10:30,3860,23.25,120382,2
1746527413,6.5.2025,10:30,3860,23.25,120375,2
1746527415,6.5.2025,10:30,3860,23.25,120406,2
1746527418,6.5.2025,10:30,3860,23.25,120406,2
1746527420,6.5.2025,10:30,3860,23.25,120414,2
1746527422,6.5.2025,10:30,3860,23.25,120437,2
1746527424,6.5.2025,10:30,3860,23.25,120453,2
1746527427,6.5.2025,10:30,3860,23.25,120460,2
1746527429,6.5.2025,10:30,3860,23.25,120453,2
1746527431,6.5.2025,10:30,3860,23.25,120484,2
1746527434,6.5.2025,10:30,3860,23.25,120507,2
1746527436,6.5.2025,10:30,3860,23.25,120507,2
1746527438,6.5.2025,10:30,3860,23.25,120539,2
1746527440,6.5.2025,10:30,3860,23.25,120531,2
1746527443,6.5.2025,10:30,3860,23.25,120523,2
1746527445,6.5.2025,10:30,3860,23.25,120554,2
1746527447,6.5.2025,10:30,3860,23.25,120585,2
1746527450,6.5.2025,10:30,3860,23.25,120593,2
1746527452,6.5.2025,10:30,3860,23.25,120585,2
1746527454,6.5.2025,10:30,3860,23.25,120617,2
1746527456,6.5.2025,10:30,3860,23.25,120609,2
1746527459,6.5.2025,10:30,3860,23.25,120648,2
1746527461,6.5.2025,10:31,3860,23.25,120664,2
1746527463,6.5.2025,10:31,3860,23.25,120648,2
1746527466,6.5.2025,10:31,3860,23.25,120601,2
1746527468,6.5.2025,10:31,3860,23.25,120953,2
1746527470,6.5.2025,10:31,3860,23.25,120960,2
1746527473,6.5.2025,10:31,3860,23.25,120968,2
1746527475,6.5.2025,10:31,3860,23.25,120976,2
1746527477,6.5.2025,10:31,3860,23.25,120992,2
1746527479,6.5.2025,10:31,3860,23.25,121023,2
1746527482,6.5.2025,10:31,3860,23.25,121023,2
1746527484,6.5.2025,10:31,3860,23.25,121015,2
1746527486,6.5.2025,10:31,3860,23.25,121039,2
1746527489,6.5.2025,10:31,3860,23.25,121062,2
1746527491,6.5.2025,10:31,3860,23.25,121062,2
1746527493,6.5.2025,10:31,3860,23.25,121054,2
1746527495,6.5.2025,10:31,3860,23.25,121085,2
1746527498,6.5.2025,10:31,3860,23.25,121054,2
1746527500,6.5.2025,10:31,3860,23.25,121070,2
1746527502,6.5.2025,10:31,3860,23.25,121093,2
1746527505,6.5.2025,10:31,3860,23.25,121093,2
1746527507,6.5.2025,10:31,3860,23.25,121078,2
1746527509,6.5.2025,10:31,3860,23.25,121093,2
1746527511,6.5.2025,10:31,3860,23.25,121093,2
1746527514,6.5.2025,10:31,3860,23.25,121085,2
1746527516,6.5.2025,10:31,3860,23.25,121101,2
1746527518,6.5.2025,10:31,3860,23.25,121085,2
1746527521,6.5.2025,10:32,3860,23.25,121070,2
1746527523,6.5.2025,10:32,3860,23.25,121085,2
1746527525,6.5.2025,10:32,3860,23.25,121093,2
1746527527,6.5.2025,10:32,3860,23.25,121078,2
1746527530,6.5.2025,10:32,3860,23.25,121070,2
1746527532,6.5.2025,10:32,3860,23.25,121085,2
1746527534,6.5.2025,10:32,3860,23.25,121093,2
1746527537,6.5.2025,10:32,3860,23.25,121085,2
1746527539,6.5.2025,10:32,3860,23.25,121078,2
1746527541,6.5.2025,10:32,3860,23.25,121062,2
1746527543,6.5.2025,10:32,3860,23.25,121085,2
1746527546,6.5.2025,10:32,3860,23.25,121070,2
1746527548,6.5.2025,10:32,3860,23.25,121054,2
1746527550,6.5.2025,10:32,3860,23.25,121078,2
1746527553,6.5.2025,10:32,3860,23.25,121078,2
1746527555,6.5.2025,10:32,3860,23.25,121046,2
1746527557,6.5.2025,10:32,3860,23.25,121062,2
1746527560,6.5.2025,10:32,3860,23.25,121054,2
1746527562,6.5.2025,10:32,3860,23.25,121062,2
1746527564,6.5.2025,10:32,3860,23.25,121070,2
1746527566,6.5.2025,10:32,3860,23.25,121070,2
1746527569,6.5.2025,10:32,3860,23.25,121070,2
1746527571,6.5.2025,10:32,3860,23.25,121062,2
1746527573,6.5.2025,10:32,3860,23.25,121070,2
1746527576,6.5.2025,10:32,3860,23.25,121078,2
1746527578,6.5.2025,10:32,3860,23.25,121078,2
1746527580,6.5.2025,10:33,3860,23.25,121078,2
1746527582,6.5.2025,10:33,3860,23.25,121070,2
1746527585,6.5.2025,10:33,3860,23.25,121078,2
1746527587,6.5.2025,10:33,3860,23.25,121109,2
1746527589,6.5.2025,10:33,3860,23.25,121093,2
1746527592,6.5.2025,10:33,3860,23.25,121085,2
1746527594,6.5.2025,10:33,3860,23.25,121101,2
1746527596,6.5.2025,10:33,3860,23.25,121101,2
1746527598,6.5.2025,10:33,3860,23.25,121125,2
1746527601,6.5.2025,10:33,3860,23.25,121109,2
1746527603,6.5.2025,10:33,3860,23.25,121101,2
1746527605,6.5.2025,10:33,3860,23.25,121132,2
1746527608,6.5.2025,10:33,3860,23.25,121117,2
1746527610,6.5.2025,10:33,3860,23.25,121117,2
1746527612,6.5.2025,10:33,3860,23.25,121148,2
1746527615,6.5.2025,10:33,3860,23.25,121132,2
1746527617,6.5.2025,10:33,3860,23.25,121156,2
1746527619,6.5.2025,10:33,3860,23.25,121140,2
1746527621,6.5.2025,10:33,3860,23.25,121140,2
1746527624,6.5.2025,10:33,3860,23.25,121171,2
1746527626,6.5.2025,10:33,3860,23.25,121179,2
1746527628,6.5.2025,10:33,3860,23.25,121156,2
1746527631,6.5.2025,10:33,3860,23.25,121156,2
1746527633,6.5.2025,10:33,3860,23.25,121195,2
1746527635,6.5.2025,10:33,3860,23.25,121203,2
1746527637,6.5.2025,10:33,3860,23.25,121210,2
1746527640,6.5.2025,10:34,3860,23.25,121210,2
1746527642,6.5.2025,10:34,3860,23.25,121195,2
1746527644,6.5.2025,10:34,3860,23.25,121210,2
1746527647,6.5.2025,10:34,3860,23.25,118226,2
1746527649,6.5.2025,10:34,3860,23.25,108039,2
1746527651,6.5.2025,10:34,3860,23.25,104742,2
1746527653,6.5.2025,10:34,3860,23.25,119601,2
1746527656,6.5.2025,10:34,3860,23.25,119695,2
1746527658,6.5.2025,10:34,3860,23.25,121265,2
1746527660,6.5.2025,10:34,3860,23.25,121281,2
1746527663,6.5.2025,10:34,3860,23.25,121281,2
1746527665,6.5.2025,10:34,3860,23.25,121312,2
1746527667,6.5.2025,10:34,3860,23.25,121312,2
1746527669,6.5.2025,10:34,3860,23.25,121320,2
1746527672,6.5.2025,10:34,3860,23.25,121335,2
1746527674,6.5.2025,10:34,3860,23.25,121367,2
1746527676,6.5.2025,10:34,3860,23.25,121375,2
1746527679,6.5.2025,10:34,3860,23.25,121382,2
1746527681,6.5.2025,10:34,3860,23.25,121398,2
1746527683,6.5.2025,10:34,3860,23.25,121390,2
1746527685,6.5.2025,10:34,3860,23.25,121406,2
1746527688,6.5.2025,10:34,3860,23.25,121421,2
1746527690,6.5.2025,10:34,3860,23.25,121429,2
1746527692,6.5.2025,10:34,3860,23.25,121414,2
1746527695,6.5.2025,10:34,3860,23.25,121429,2
1746527697,6.5.2025,10:34,3860,23.25,121460,2
1746527699,6.5.2025,10:34,3860,23.25,121437,2
1746527702,6.5.2025,10:35,3860,23.25,121460,2
1746527704,6.5.2025,10:35,3860,23.25,121453,2
1746527706,6.5.2025,10:35,3860,23.25,121437,2
1746527708,6.5.2025,10:35,3860,23.25,121453,2
1746527711,6.5.2025,10:35,3860,23.25,121468,2
1746527713,6.5.2025,10:35,3860,23.25,121460,2
1746527715,6.5.2025,10:35,3860,23.25,121453,2
1746527718,6.5.2025,10:35,3860,23.25,121453,2
1746527720,6.5.2025,10:35,3860,23.25,121476,2
1746527722,6.5.2025,10:35,3860,23.25,121468,2
1746527724,6.5.2025,10:35,3860,23.25,121437,2
1746527727,6.5.2025,10:35,3860,23.25,121421,2
1746527729,6.5.2025,10:35,3860,23.25,121445,2
1746527731,6.5.2025,10:35,3860,23.25,113531,2
1746527734,6.5.2025,10:35,3860,23.25,103015,2
1746527736,6.5.2025,10:35,3860,23.25,103476,2
1746527738,6.5.2025,10:35,3860,23.25,108429,2
1746527740,6.5.2025,10:35,3860,23.25,108476,2
1746527743,6.5.2025,10:35,3860,23.25,109156,2
1746527745,6.5.2025,10:35,3860,23.25,106500,2
1746527747,6.5.2025,10:35,3860,23.25,104617,2
1746527750,6.5.2025,10:35,3860,23.25,104632,2
1746527752,6.5.2025,10:35,3860,23.25,104851,2
1746527754,6.5.2025,10:35,3860,23.25,104953,2
1746527757,6.5.2025,10:35,3860,23.25,114679,2
1746527759,6.5.2025,10:35,3860,23.25,120601,2
1746527761,6.5.2025,10:36,3860,23.25,121140,2
1746527763,6.5.2025,10:36,3860,23.25,121242,2
1746527766,6.5.2025,10:36,3860,23.25,121289,2
1746527768,6.5.2025,10:36,3860,23.25,121296,2
1746527770,6.5.2025,10:36,3860,23.25,121265,2
1746527773,6.5.2025,10:36,3860,23.25,121234,2
1746527775,6.5.2025,10:36,3860,23.25,121242,2
1746527777,6.5.2025,10:36,3860,23.25,121242,2
1746527779,6.5.2025,10:36,3860,23.25,121210,2
1746527782,6.5.2025,10:36,3860,23.25,121203,2
1746527784,6.5.2025,10:36,3860,23.25,121179,2
1746527786,6.5.2025,10:36,3860,23.25,121156,2
1746527789,6.5.2025,10:36,3860,23.25,121148,2
1746527791,6.5.2025,10:36,3860,23.25,121140,2
1746527793,6.5.2025,10:36,3860,23.25,121140,2
1746527795,6.5.2025,10:36,3860,23.25,121125,2
1746527798,6.5.2025,10:36,3860,23.25,121085,2
1746527800,6.5.2025,10:36,3860,23.25,121109,2
1746527802,6.5.2025,10:36,3860,23.25,121078,2
1746527805,6.5.2025,10:36,3860,23.25,121070,2
1746527807,6.5.2025,10:36,3860,23.25,121078,2
1746527809,6.5.2025,10:36,3860,23.25,121078,2
1746527811,6.5.2025,10:36,3860,23.25,121054,2
1746527814,6.5.2025,10:36,3860,23.25,121023,2
1746527816,6.5.2025,10:36,3860,23.25,121023,2
1746527818,6.5.2025,10:36,3860,23.25,121007,2
1746527821,6.5.2025,10:37,3860,23.25,121000,2
1746527823,6.5.2025,10:37,3860,23.25,121000,2
1746527825,6.5.2025,10:37,3860,23.25,121000,2
1746527828,6.5.2025,10:37,3860,23.25,121000,2
1746527830,6.5.2025,10:37,3860,23.25,120984,2
1746527832,6.5.2025,10:37,3860,23.25,120945,2
1746527834,6.5.2025,10:37,3860,23.25,120937,2
1746527837,6.5.2025,10:37,3860,23.25,120945,2
1746527839,6.5.2025,10:37,3860,23.25,120937,2
1746527841,6.5.2025,10:37,3860,23.25,120921,2
1746527844,6.5.2025,10:37,3860,23.25,120937,2
1746527846,6.5.2025,10:37,3860,23.50,120914,2
1746527848,6.5.2025,10:37,3860,23.50,120921,2
1746527850,6.5.2025,10:37,3860,23.50,120937,2
1746527853,6.5.2025,10:37,3860,23.50,120937,2
1746527855,6.5.2025,10:37,3860,23.50,120929,2
1746527857,6.5.2025,10:37,3860,23.50,120906,2
1746527860,6.5.2025,10:37,3860,23.50,120914,2
1746527862,6.5.2025,10:37,3860,23.50,120890,2
1746527864,6.5.2025,10:37,3860,23.50,120890,2
1746527866,6.5.2025,10:37,3860,23.50,120890,2
1746527869,6.5.2025,10:37,3860,23.50,120882,2
1746527871,6.5.2025,10:37,3860,23.50,120906,2
1746527873,6.5.2025,10:37,3860,23.50,120898,2
1746527876,6.5.2025,10:37,3860,23.50,120898,2
1746527878,6.5.2025,10:37,3860,23.50,120898,2
1746527880,6.5.2025,10:38,3860,23.50,120882,2
1746527883,6.5.2025,10:38,3860,23.50,120890,2
1746527885,6.5.2025,10:38,3860,23.50,120882,2
1746527887,6.5.2025,10:38,3860,23.50,120875,2
1746527889,6.5.2025,10:38,3860,23.50,120859,2
1746527892,6.5.2025,10:38,3860,23.50,120875,2
1746527894,6.5.2025,10:38,3860,23.50,120890,2
1746527896,6.5.2025,10:38,3860,23.50,120898,2
1746527899,6.5.2025,10:38,3860,23.50,120890,2
1746527901,6.5.2025,10:38,3860,23.50,120906,2
1746527903,6.5.2025,10:38,3860,23.50,120906,2
1746527905,6.5.2025,10:38,3860,23.50,120890,2
1746527908,6.5.2025,10:38,3860,23.50,120890,2
1746527910,6.5.2025,10:38,3860,23.50,120898,2
1746527912,6.5.2025,10:38,3860,23.50,120906,2
1746527915,6.5.2025,10:38,3860,23.50,120914,2
1746527917,6.5.2025,10:38,3860,23.50,120914,2
1746527919,6.5.2025,10:38,3860,23.50,120898,2
1746527921,6.5.2025,10:38,3860,23.50,120937,2
1746527924,6.5.2025,10:38,3860,23.50,120921,2
1746527926,6.5.2025,10:38,3860,23.50,120914,2
1746527928,6.5.2025,10:38,3860,23.50,120929,2
1746527931,6.5.2025,10:38,3860,23.50,120953,2
1746527933,6.5.2025,10:38,3860,23.50,120968,2
1746527935,6.5.2025,10:38,3860,23.50,120984,2
1746527937,6.5.2025,10:38,3860,23.50,120968,2
1746527940,6.5.2025,10:39,3860,23.50,121000,2
1746527942,6.5.2025,10:39,3860,23.50,121007,2
1746527944,6.5.2025,10:39,3860,23.50,120992,2
1746527947,6.5.2025,10:39,3860,23.50,121000,2
1746527949,6.5.2025,10:39,3860,23.50,121007,2
1746527951,6.5.2025,10:39,3860,23.50,121015,2
1746527953,6.5.2025,10:39,3860,23.50,121046,2
1746527956,6.5.2025,10:39,3860,23.50,121054,2
1746527958,6.5.2025,10:39,3860,23.50,121085,2
1746527960,6.5.2025,10:39,3860,23.50,121070,2
1746527963,6.5.2025,10:39,3860,23.50,121093,2
1746527965,6.5.2025,10:39,3860,23.50,121117,2
1746527967,6.5.2025,10:39,3860,23.50,121132,2
1746527970,6.5.2025,10:39,3860,23.50,121140,2
1746527972,6.5.2025,10:39,3860,23.50,121140,2
1746527974,6.5.2025,10:39,3860,23.50,121140,2
1746527976,6.5.2025,10:39,3860,23.50,121140,2
1746527979,6.5.2025,10:39,3860,23.50,121148,2
1746527981,6.5.2025,10:39,3860,23.50,121187,2
1746527983,6.5.2025,10:39,3860,23.50,121171,2
1746527986,6.5.2025,10:39,3860,23.50,121179,2
1746527988,6.5.2025,10:39,3860,23.50,121210,2
1746527990,6.5.2025,10:39,3860,23.50,121226,2
1746527992,6.5.2025,10:39,3860,23.50,121242,2
1746527995,6.5.2025,10:39,3860,23.50,121257,2
1746527997,6.5.2025,10:39,3860,23.50,121250,2
1746527999,6.5.2025,10:39,3860,23.50,121273,2
1746528002,6.5.2025,10:40,3860,23.50,121257,2
1746528004,6.5.2025,10:40,3860,23.50,121273,2
1746528006,6.5.2025,10:40,3860,23.50,121289,2
1746528008,6.5.2025,10:40,3860,23.50,121304,2
1746528011,6.5.2025,10:40,3860,23.50,121320,2
1746528013,6.5.2025,10:40,3860,23.50,121320,2
1746528015,6.5.2025,10:40,3860,23.50,121312,2
1746528018,6.5.2025,10:40,3860,23.50,121304,2
1746528020,6.5.2025,10:40,3860,23.50,121320,2
1746528022,6.5.2025,10:40,3860,23.50,121328,2
1746528025,6.5.2025,10:40,3860,23.50,121335,2
1746528027,6.5.2025,10:40,3860,23.50,121320,2
1746528029,6.5.2025,10:40,3860,23.50,121328,2
1746528031,6.5.2025,10:40,3860,23.50,121328,2
1746528034,6.5.2025,10:40,3860,23.50,121335,2
1746528036,6.5.2025,10:40,3860,23.50,121343,2
1746528038,6.5.2025,10:40,3860,23.50,121351,2
1746528041,6.5.2025,10:40,3860,23.50,121359,2
1746528043,6.5.2025,10:40,3860,23.50,121328,2
1746528045,6.5.2025,10:40,3860,23.50,121328,2
1746528047,6.5.2025,10:40,3860,23.50,121335,2
1746528050,6.5.2025,10:40,3860,23.50,121343,2
1746528052,6.5.2025,10:40,3860,23.50,121343,2
1746528054,6.5.2025,10:40,3860,23.50,121343,2
1746528057,6.5.2025,10:40,3860,23.50,121320,2
1746528059,6.5.2025,10:40,3860,23.50,121312,2
1746528061,6.5.2025,10:41,3860,23.50,121328,2
1746528063,6.5.2025,10:41,3860,23.50,121328,2
1746528066,6.5.2025,10:41,3860,23.50,121304,2
1746528068,6.5.2025,10:41,3860,23.50,121289,2
1746528070,6.5.2025,10:41,3860,23.50,121281,2
1746528073,6.5.2025,10:41,3860,23.50,121273,2
1746528075,6.5.2025,10:41,3860,23.50,121296,2
1746528077,6.5.2025,10:41,3860,23.50,121296,2
1746528079,6.5.2025,10:41,3860,23.50,121281,2
1746528082,6.5.2025,10:41,3860,23.50,121265,2
1746528084,6.5.2025,10:41,3860,23.50,121273,2
1746528086,6.5.2025,10:41,3860,23.50,121273,2
1746528089,6.5.2025,10:41,3860,23.50,121257,2
1746528091,6.5.2025,10:41,3860,23.50,121234,2
1746528093,6.5.2025,10:41,3860,23.50,121234,2
1746528095,6.5.2025,10:41,3860,23.50,121242,2
1746528098,6.5.2025,10:41,3860,23.50,121242,2
1746528100,6.5.2025,10:41,3860,23.50,121257,2
1746528102,6.5.2025,10:41,3860,23.50,121218,2
1746528105,6.5.2025,10:41,3860,23.50,121242,2
1746528107,6.5.2025,10:41,3860,23.50,121242,2
1746528109,6.5.2025,10:41,3860,23.50,121242,2
1746528112,6.5.2025,10:41,3860,23.50,121242,2
1746528114,6.5.2025,10:41,3860,23.50,121218,2
1746528116,6.5.2025,10:41,3860,23.50,121210,2
1746528118,6.5.2025,10:41,3860,23.50,121210,2
1746528121,6.5.2025,10:42,3860,23.50,121234,2
1746528123,6.5.2025,10:42,3860,23.50,121234,2
1746528125,6.5.2025,10:42,3860,23.50,121210,2
1746528128,6.5.2025,10:42,3860,23.50,121203,2
1746528130,6.5.2025,10:42,3860,23.50,121203,2
1746528132,6.5.2025,10:42,3860,23.50,121203,2
1746528134,6.5.2025,10:42,3860,23.50,121210,2
1746528137,6.5.2025,10:42,3860,23.50,121210,2
1746528139,6.5.2025,10:42,3860,23.50,121210,2
1746528141,6.5.2025,10:42,3860,23.50,121195,2
1746528144,6.5.2025,10:42,3860,23.50,121226,2
1746528146,6.5.2025,10:42,3860,23.50,121226,2
1746528148,6.5.2025,10:42,3860,23.50,121218,2
1746528150,6.5.2025,10:42,3860,23.50,121218,2
1746528153,6.5.2025,10:42,3860,23.50,121210,2
1746528155,6.5.2025,10:42,3860,23.50,121218,2
1746528157,6.5.2025,10:42,3860,23.50,121210,2
1746528160,6.5.2025,10:42,3860,23.50,121226,2
1746528162,6.5.2025,10:42,3860,23.50,121218,2
1746528164,6.5.2025,10:42,3860,23.50,121250,2
1746528167,6.5.2025,10:42,3860,23.50,121257,2
1746528169,6.5.2025,10:42,3860,23.50,121273,2
